code_post,year,month,day,heigh,rainy
9422,2015,3,29,1.0,
9422,2015,4,29,1.0,
9422,2015,5,29,261.0,_I
9422,2015,6,29,285.0,^Z
9422,2015,7,29,574.0,^
9422,2015,8,29,286.0,
9422,2015,9,29,280.0,
9422,2015,10,29,290.0,
9422,2015,11,29,261.0,_
9422,2015,12,29,262.0,*
9422,2015,1,30,1.0,
9422,2015,2,30,338.0,I
9422,2015,3,30,1.0,
9422,2015,4,30,1.0,
9422,2015,5,30,261.0,_I
9422,2015,6,30,283.0,Z
9422,2015,7,30,580.0,^
9422,2015,8,30,291.0,
9422,2015,9,30,277.0,
9422,2015,10,30,300.0,
9422,2015,11,30,261.0,_
9422,2015,12,30,265.0,^*
9422,2015,1,31,1.0,
9422,2015,2,31,337.0,_I
9422,2015,3,31,1.0,
9422,2015,4,31,1.0,
9422,2015,5,31,261.0,_I
9422,2015,6,31,1.0,
9422,2015,7,31,573.0,
9422,2015,8,31,1.0,
9422,2015,9,31,277.0,_
9422,2015,10,31,301.0,
9422,2015,11,31,1.0,
9422,2015,12,31,265.0,^*
9518,2015,1,1,1.0,
9518,2015,2,1,90.0,_I
9518,2015,3,1,1.0,
9518,2015,4,1,102.0,_I
9518,2015,5,1,114.0,_I
9518,2015,6,1,125.0,_I
9518,2015,7,1,609.0,<
9518,2015,8,1,476.0,^
9518,2015,9,1,240.0,
9518,2015,10,1,99.0,^
9518,2015,11,1,86.0,
9518,2015,12,1,88.0,
9518,2015,1,2,1.0,
9518,2015,2,2,90.0,_I
9518,2015,3,2,1.0,
9518,2015,4,2,103.0,I
9518,2015,5,2,115.0,I
9518,2015,6,2,125.0,_I
9518,2015,7,2,826.0,<Л
9518,2015,8,2,433.0,
9518,2015,9,2,250.0,
9518,2015,10,2,99.0,^
9518,2015,11,2,86.0,
9518,2015,12,2,87.0,
9518,2015,1,3,1.0,
9518,2015,2,3,90.0,_I
9518,2015,3,3,1.0,
9518,2015,4,3,103.0,I
9518,2015,5,3,115.0,I
9518,2015,6,3,125.0,_I
9518,2015,7,3,752.0,<Л
9518,2015,8,3,369.0,
9518,2015,9,3,258.0,
9518,2015,10,3,98.0,
9518,2015,11,3,85.0,_
9518,2015,12,3,86.0,
9518,2015,1,4,1.0,
9518,2015,2,4,92.0,I
9518,2015,3,4,1.0,
9518,2015,4,4,103.0,I
9518,2015,5,4,115.0,I
9518,2015,6,4,125.0,_I
9518,2015,7,4,728.0,<
9518,2015,8,4,341.0,
9518,2015,9,4,263.0,^
9518,2015,10,4,98.0,
9518,2015,11,4,87.0,
9518,2015,12,4,86.0,
9518,2015,1,5,1.0,
9518,2015,2,5,92.0,I
9518,2015,3,5,1.0,
9518,2015,4,5,105.0,I
9518,2015,5,5,115.0,I
9518,2015,6,5,125.0,_I
9518,2015,7,5,735.0,<Л
9518,2015,8,5,310.0,
9518,2015,9,5,258.0,
9518,2015,10,5,96.0,
9518,2015,11,5,88.0,
9518,2015,12,5,86.0,
9518,2015,1,6,1.0,
9518,2015,2,6,92.0,I
9518,2015,3,6,1.0,
9518,2015,4,6,105.0,I
9518,2015,5,6,115.0,I
9518,2015,6,6,125.0,_I
9518,2015,7,6,744.0,<Х
9518,2015,8,6,295.0,
9518,2015,9,6,247.0,
9518,2015,10,6,96.0,
9518,2015,11,6,88.0,
9518,2015,12,6,86.0,
9518,2015,1,7,1.0,
9518,2015,2,7,93.0,I
9518,2015,3,7,1.0,
9518,2015,4,7,105.0,I
9518,2015,5,7,116.0,I
9518,2015,6,7,125.0,_I
9518,2015,7,7,710.0,Х
9518,2015,8,7,285.0,
9518,2015,9,7,232.0,
9518,2015,10,7,96.0,
9518,2015,11,7,87.0,
9518,2015,12,7,88.0,
9518,2015,1,8,1.0,
9518,2015,2,8,93.0,I
9518,2015,3,8,1.0,
9518,2015,4,8,105.0,I
9518,2015,5,8,116.0,I
9518,2015,6,8,126.0,_I
9518,2015,7,8,677.0,
9518,2015,8,8,276.0,
9518,2015,9,8,219.0,
9518,2015,10,8,95.0,
9518,2015,11,8,86.0,
9518,2015,12,8,88.0,
9518,2015,1,9,1.0,
9518,2015,2,9,93.0,I
9518,2015,3,9,1.0,
9518,2015,4,9,106.0,I
9518,2015,5,9,117.0,I
9518,2015,6,9,126.0,I
9518,2015,7,9,672.0,
9518,2015,8,9,266.0,
9518,2015,9,9,213.0,
9518,2015,10,9,95.0,
9518,2015,11,9,86.0,
9518,2015,12,9,88.0,
9518,2015,1,10,1.0,
9518,2015,2,10,93.0,I
9518,2015,3,10,1.0,
9518,2015,4,10,106.0,I
9518,2015,5,10,117.0,I
9518,2015,6,10,126.0,I
9518,2015,7,10,691.0,
9518,2015,8,10,250.0,
9518,2015,9,10,205.0,
9518,2015,10,10,95.0,
9518,2015,11,10,86.0,
9518,2015,12,10,88.0,
9518,2015,1,11,1.0,
9518,2015,2,11,93.0,I
9518,2015,3,11,1.0,
9518,2015,4,11,106.0,I
9518,2015,5,11,117.0,I
9518,2015,6,11,127.0,I
9518,2015,7,11,747.0,
9518,2015,8,11,235.0,
9518,2015,9,11,168.0,
9518,2015,10,11,95.0,
9518,2015,11,11,86.0,
9518,2015,12,11,88.0,
9518,2015,1,12,1.0,
9518,2015,2,12,93.0,I
9518,2015,3,12,1.0,
9518,2015,4,12,108.0,I
9518,2015,5,12,118.0,I
9518,2015,6,12,128.0,I
9518,2015,7,12,803.0,
9518,2015,8,12,223.0,
9518,2015,9,12,158.0,
9518,2015,10,12,95.0,
9518,2015,11,12,86.0,
9518,2015,12,12,88.0,
9518,2015,1,13,1.0,
9518,2015,2,13,95.0,I
9518,2015,3,13,1.0,
9518,2015,4,13,108.0,I
9518,2015,5,13,118.0,I
9518,2015,6,13,128.0,~
9518,2015,7,13,851.0,
9518,2015,8,13,219.0,
9518,2015,9,13,151.0,
9518,2015,10,13,95.0,
9518,2015,11,13,87.0,
9518,2015,12,13,88.0,
9518,2015,1,14,1.0,
9518,2015,2,14,95.0,I
9518,2015,3,14,1.0,
9518,2015,4,14,108.0,I
9518,2015,5,14,118.0,I
9518,2015,6,14,128.0,~
9518,2015,7,14,875.0,^
9518,2015,8,14,212.0,
9518,2015,9,14,147.0,
9518,2015,10,14,95.0,
9518,2015,11,14,86.0,
9518,2015,12,14,88.0,
9518,2015,1,15,1.0,
9518,2015,2,15,96.0,I
9518,2015,3,15,1.0,
9518,2015,4,15,109.0,I
9518,2015,5,15,118.0,I
9518,2015,6,15,129.0,~
9518,2015,7,15,862.0,
9518,2015,8,15,206.0,
9518,2015,9,15,143.0,
9518,2015,10,15,95.0,
9518,2015,11,15,86.0,
9518,2015,12,15,88.0,
9518,2015,1,16,1.0,
9518,2015,2,16,96.0,I
9518,2015,3,16,1.0,
9518,2015,4,16,111.0,I
9518,2015,5,16,119.0,I
9518,2015,6,16,129.0,~
9518,2015,7,16,832.0,
9518,2015,8,16,201.0,
9518,2015,9,16,139.0,
9518,2015,10,16,94.0,
9518,2015,11,16,88.0,
9518,2015,12,16,88.0,
9518,2015,1,17,1.0,
9518,2015,2,17,97.0,I
9518,2015,3,17,1.0,
9518,2015,4,17,111.0,I
9518,2015,5,17,119.0,I
9518,2015,6,17,129.0,~
9518,2015,7,17,799.0,
9518,2015,8,17,190.0,
9518,2015,9,17,135.0,
9518,2015,10,17,94.0,
9518,2015,11,17,89.0,
9518,2015,12,17,86.0,_)
9518,2015,1,18,1.0,
9518,2015,2,18,97.0,I
9518,2015,3,18,1.0,
9518,2015,4,18,111.0,I
9518,2015,5,18,120.0,I
9518,2015,6,18,129.0,~
9518,2015,7,18,761.0,
9518,2015,8,18,178.0,
9518,2015,9,18,132.0,
9518,2015,10,18,95.0,
9518,2015,11,18,90.0,
9518,2015,12,18,89.0,)
9518,2015,1,19,1.0,
9518,2015,2,19,97.0,I
9518,2015,3,19,1.0,
9518,2015,4,19,111.0,I
9518,2015,5,19,120.0,I
9518,2015,6,19,129.0,~
9518,2015,7,19,722.0,
9518,2015,8,19,162.0,
9518,2015,9,19,130.0,
9518,2015,10,19,95.0,
9518,2015,11,19,91.0,
9518,2015,12,19,93.0,)
9518,2015,1,20,1.0,
9518,2015,2,20,97.0,I
9518,2015,3,20,1.0,
9518,2015,4,20,111.0,I
9518,2015,5,20,120.0,I
9518,2015,6,20,129.0,~
9518,2015,7,20,651.0,
9518,2015,8,20,141.0,
9518,2015,9,20,126.0,
9518,2015,10,20,95.0,
9518,2015,11,20,91.0,
9518,2015,12,20,97.0,)
9518,2015,1,21,1.0,
9518,2015,2,21,97.0,I
9518,2015,3,21,1.0,
9518,2015,4,21,111.0,I
9518,2015,5,21,121.0,I
9518,2015,6,21,129.0,~
9518,2015,7,21,600.0,
9518,2015,8,21,129.0,
9518,2015,9,21,122.0,
9518,2015,10,21,94.0,
9518,2015,11,21,93.0,^
9518,2015,12,21,98.0,Z
9518,2015,1,22,1.0,
9518,2015,2,22,98.0,I
9518,2015,3,22,1.0,
9518,2015,4,22,111.0,I
9518,2015,5,22,121.0,I
9518,2015,6,22,129.0,~
9518,2015,7,22,568.0,
9518,2015,8,22,126.0,
9518,2015,9,22,120.0,
9518,2015,10,22,94.0,
9518,2015,11,22,93.0,^
9518,2015,12,22,98.0,Z
9518,2015,1,23,1.0,
9518,2015,2,23,98.0,I
9518,2015,3,23,1.0,
9518,2015,4,23,111.0,I
9518,2015,5,23,121.0,I
9518,2015,6,23,129.0,~
9518,2015,7,23,540.0,
9518,2015,8,23,125.0,
9518,2015,9,23,119.0,
9518,2015,10,23,93.0,
9518,2015,11,23,93.0,^
9518,2015,12,23,99.0,Z
9518,2015,1,24,1.0,
9518,2015,2,24,98.0,I
9518,2015,3,24,1.0,
9518,2015,4,24,113.0,I
9518,2015,5,24,122.0,I
9518,2015,6,24,129.0,~
9518,2015,7,24,538.0,_
9518,2015,8,24,124.0,_
9518,2015,9,24,118.0,
9518,2015,10,24,92.0,
9518,2015,11,24,93.0,^
9518,2015,12,24,101.0,Z
9518,2015,1,25,1.0,
9518,2015,2,25,98.0,I
9518,2015,3,25,1.0,
9518,2015,4,25,113.0,I
9518,2015,5,25,123.0,I
9518,2015,6,25,129.0,(
9518,2015,7,25,578.0,
9518,2015,8,25,126.0,_
9518,2015,9,25,115.0,
9518,2015,10,25,90.0,
9518,2015,11,25,90.0,
9518,2015,12,25,102.0,Z
9518,2015,1,26,1.0,
9518,2015,2,26,99.0,I
9518,2015,3,26,1.0,
9518,2015,4,26,114.0,^I
9518,2015,5,26,123.0,I
9518,2015,6,26,152.0,(
9518,2015,7,26,614.0,
9518,2015,8,26,139.0,
9518,2015,9,26,111.0,
9518,2015,10,26,90.0,
9518,2015,11,26,90.0,
9518,2015,12,26,102.0,Z
9518,2015,1,27,1.0,
9518,2015,2,27,99.0,I
9518,2015,3,27,1.0,
9518,2015,4,27,114.0,^I
9518,2015,5,27,123.0,I
9518,2015,6,27,200.0,(
9518,2015,7,27,612.0,
9518,2015,8,27,164.0,
9518,2015,9,27,109.0,
9518,2015,10,27,89.0,
9518,2015,11,27,89.0,
9518,2015,12,27,103.0,Z
9518,2015,1,28,1.0,
9518,2015,2,28,100.0,I
9518,2015,3,28,1.0,
9518,2015,4,28,114.0,^I
9518,2015,5,28,125.0,^I
9518,2015,6,28,268.0,РП
9518,2015,7,28,608.0,
9518,2015,8,28,205.0,
9518,2015,9,28,106.0,
9518,2015,10,28,89.0,
9518,2015,11,28,88.0,
9518,2015,12,28,103.0,Z
9518,2015,1,29,1.0,
9518,2015,2,29,102.0,^I
9518,2015,3,29,1.0,
9518,2015,4,29,1.0,
9518,2015,5,29,125.0,^I
9518,2015,6,29,366.0,РП
9518,2015,7,29,605.0,
9518,2015,8,29,242.0,
9518,2015,9,29,102.0,
9518,2015,10,29,88.0,
9518,2015,11,29,88.0,
9518,2015,12,29,103.0,Z
9518,2015,1,30,1.0,
9518,2015,2,30,102.0,^I
9518,2015,3,30,1.0,
9518,2015,4,30,1.0,
9518,2015,5,30,125.0,^I
9518,2015,6,30,481.0,^<П
9518,2015,7,30,582.0,
9518,2015,8,30,246.0,
9518,2015,9,30,100.0,
9518,2015,10,30,87.0,_
9518,2015,11,30,88.0,
9518,2015,12,30,104.0,^Z
9518,2015,1,31,1.0,
9518,2015,2,31,102.0,^I
9518,2015,3,31,1.0,
9518,2015,4,31,1.0,
9518,2015,5,31,125.0,^I
9518,2015,6,31,1.0,
9518,2015,7,31,535.0,_
9518,2015,8,31,1.0,
9518,2015,9,31,100.0,_
9518,2015,10,31,86.0,_
9518,2015,11,31,1.0,
9518,2015,12,31,104.0,^Z
9403,2016,1,1,1.0,
9403,2016,2,1,77.0,^I
9403,2016,3,1,1.0,
9403,2016,4,1,71.0,_I
9403,2016,5,1,83.0,^I
9403,2016,6,1,83.0,I
9403,2016,7,1,103.0,_(
9403,2016,8,1,107.0,^
9403,2016,9,1,64.0,_Т
9403,2016,10,1,64.0,Т
9403,2016,11,1,62.0,^Т
9403,2016,12,1,55.0,)
9403,2016,1,2,1.0,
9403,2016,2,2,76.0,I
9403,2016,3,2,1.0,
9403,2016,4,2,71.0,_I
9403,2016,5,2,83.0,^I
9403,2016,6,2,83.0,I
9403,2016,7,2,158.0,(
9403,2016,8,2,102.0,
9403,2016,9,2,64.0,_Т
9403,2016,10,2,64.0,Т
9403,2016,11,2,62.0,^Т
9403,2016,12,2,55.0,):
9403,2016,1,3,1.0,
9403,2016,2,3,76.0,I
9403,2016,3,3,1.0,
9403,2016,4,3,71.0,_I
9403,2016,5,3,83.0,^I
9403,2016,6,3,83.0,I
9403,2016,7,3,222.0,(
9403,2016,8,3,95.0,
9403,2016,9,3,64.0,_Т
9403,2016,10,3,64.0,Т
9403,2016,11,3,62.0,^Т
9403,2016,12,3,55.0,):
9403,2016,1,4,1.0,
9403,2016,2,4,75.0,I
9403,2016,3,4,1.0,
9403,2016,4,4,71.0,_I
9403,2016,5,4,83.0,^I
9403,2016,6,4,83.0,I
9403,2016,7,4,262.0,(
9403,2016,8,4,96.0,
9403,2016,9,4,64.0,_Т
9403,2016,10,4,63.0,Т
9403,2016,11,4,61.0,Т
9403,2016,12,4,57.0,):
9403,2016,1,5,1.0,
9403,2016,2,5,74.0,I
9403,2016,3,5,1.0,
9403,2016,4,5,72.0,I
9403,2016,5,5,83.0,^I
9403,2016,6,5,83.0,I
9403,2016,7,5,333.0,(
9403,2016,8,5,98.0,
9403,2016,9,5,66.0,^Т
9403,2016,10,5,63.0,Т
9403,2016,11,5,61.0,Т
9403,2016,12,5,57.0,):
9403,2016,1,6,1.0,
9403,2016,2,6,74.0,I
9403,2016,3,6,1.0,
9403,2016,4,6,72.0,I
9403,2016,5,6,83.0,^I
9403,2016,6,6,83.0,I
9403,2016,7,6,347.0,РП
9403,2016,8,6,98.0,
9403,2016,9,6,66.0,^Т
9403,2016,10,6,63.0,Т
9403,2016,11,6,60.0,Т
9403,2016,12,6,56.0,):
9403,2016,1,7,1.0,
9403,2016,2,7,73.0,I
9403,2016,3,7,1.0,
9403,2016,4,7,73.0,I
9403,2016,5,7,82.0,I
9403,2016,6,7,83.0,_I
9403,2016,7,7,350.0,РП
9403,2016,8,7,93.0,
9403,2016,9,7,66.0,^Т
9403,2016,10,7,63.0,Т
9403,2016,11,7,60.0,Т
9403,2016,12,7,55.0,):
9403,2016,1,8,1.0,
9403,2016,2,8,74.0,I
9403,2016,3,8,1.0,
9403,2016,4,8,73.0,I
9403,2016,5,8,82.0,I
9403,2016,6,8,82.0,_I
9403,2016,7,8,428.0,^Л
9403,2016,8,8,90.0,
9403,2016,9,8,66.0,^Т
9403,2016,10,8,63.0,Т
9403,2016,11,8,59.0,Т
9403,2016,12,8,55.0,Z
9403,2016,1,9,1.0,
9403,2016,2,9,74.0,I
9403,2016,3,9,1.0,
9403,2016,4,9,74.0,I
9403,2016,5,9,82.0,I
9403,2016,6,9,82.0,_I
9403,2016,7,9,427.0,Х
9403,2016,8,9,86.0,
9403,2016,9,9,66.0,^Т
9403,2016,10,9,63.0,Т
9403,2016,11,9,59.0,Т
9403,2016,12,9,54.0,_Z
9403,2016,1,10,1.0,
9403,2016,2,10,75.0,I
9403,2016,3,10,1.0,
9403,2016,4,10,75.0,I
9403,2016,5,10,82.0,I
9403,2016,6,10,82.0,_I
9403,2016,7,10,424.0,
9403,2016,8,10,84.0,
9403,2016,9,10,66.0,^Т
9403,2016,10,10,63.0,Т
9403,2016,11,10,59.0,Т
9403,2016,12,10,58.0,Z
9403,2016,1,11,1.0,
9403,2016,2,11,75.0,I
9403,2016,3,11,1.0,
9403,2016,4,11,76.0,I
9403,2016,5,11,82.0,I
9403,2016,6,11,82.0,_I
9403,2016,7,11,416.0,
9403,2016,8,11,80.0,
9403,2016,9,11,66.0,^Т
9403,2016,10,11,64.0,Т
9403,2016,11,11,59.0,Т
9403,2016,12,11,60.0,Z
9403,2016,1,12,1.0,
9403,2016,2,12,75.0,I
9403,2016,3,12,1.0,
9403,2016,4,12,78.0,I
9403,2016,5,12,82.0,I
9403,2016,6,12,82.0,_I
9403,2016,7,12,391.0,
9403,2016,8,12,76.0,
9403,2016,9,12,66.0,^Т
9403,2016,10,12,65.0,Т
9403,2016,11,12,59.0,Т
9403,2016,12,12,62.0,Z
9403,2016,1,13,1.0,
9403,2016,2,13,76.0,I
9403,2016,3,13,1.0,
9403,2016,4,13,78.0,I
9403,2016,5,13,82.0,I
9403,2016,6,13,82.0,_I
9403,2016,7,13,379.0,
9403,2016,8,13,74.0,
9403,2016,9,13,65.0,Т
9403,2016,10,13,66.0,^Т
9403,2016,11,13,59.0,Т
9403,2016,12,13,59.0,Z
9403,2016,1,14,1.0,
9403,2016,2,14,76.0,I
9403,2016,3,14,1.0,
9403,2016,4,14,80.0,I
9403,2016,5,14,81.0,_I
9403,2016,6,14,82.0,_I
9403,2016,7,14,350.0,
9403,2016,8,14,73.0,
9403,2016,9,14,65.0,Т
9403,2016,10,14,65.0,Т
9403,2016,11,14,58.0,Т
9403,2016,12,14,57.0,Z
9403,2016,1,15,1.0,
9403,2016,2,15,77.0,^I
9403,2016,3,15,1.0,
9403,2016,4,15,82.0,I
9403,2016,5,15,81.0,_I
9403,2016,6,15,82.0,_I
9403,2016,7,15,343.0,
9403,2016,8,15,70.0,
9403,2016,9,15,66.0,^Т
9403,2016,10,15,65.0,Т
9403,2016,11,15,58.0,Т
9403,2016,12,15,57.0,Z
9403,2016,1,16,1.0,
9403,2016,2,16,77.0,^I
9403,2016,3,16,1.0,
9403,2016,4,16,82.0,I
9403,2016,5,16,81.0,_I
9403,2016,6,16,82.0,_I
9403,2016,7,16,334.0,
9403,2016,8,16,69.0,
9403,2016,9,16,66.0,^Т
9403,2016,10,16,64.0,Т
9403,2016,11,16,58.0,Т
9403,2016,12,16,60.0,Z
9403,2016,1,17,1.0,
9403,2016,2,17,77.0,^I
9403,2016,3,17,1.0,
9403,2016,4,17,82.0,I
9403,2016,5,17,81.0,_I
9403,2016,6,17,82.0,_I
9403,2016,7,17,330.0,
9403,2016,8,17,69.0,
9403,2016,9,17,66.0,^Т
9403,2016,10,17,63.0,Т
9403,2016,11,17,57.0,Т
9403,2016,12,17,60.0,Z
9403,2016,1,18,1.0,
9403,2016,2,18,77.0,^I
9403,2016,3,18,1.0,
9403,2016,4,18,83.0,I
9403,2016,5,18,82.0,I
9403,2016,6,18,82.0,_I
9403,2016,7,18,308.0,
9403,2016,8,18,68.0,
9403,2016,9,18,66.0,^Т
9403,2016,10,18,63.0,Т
9403,2016,11,18,57.0,Т
9403,2016,12,18,61.0,Z
9403,2016,1,19,1.0,
9403,2016,2,19,77.0,^I
9403,2016,3,19,1.0,
9403,2016,4,19,83.0,I
9403,2016,5,19,82.0,I
9403,2016,6,19,83.0,I
9403,2016,7,19,286.0,
9403,2016,8,19,68.0,
9403,2016,9,19,66.0,^Т
9403,2016,10,19,63.0,Т
9403,2016,11,19,57.0,Т
9403,2016,12,19,61.0,Z
9403,2016,1,20,1.0,
9403,2016,2,20,77.0,^I
9403,2016,3,20,1.0,
9403,2016,4,20,83.0,I
9403,2016,5,20,82.0,I
9403,2016,6,20,83.0,I
9403,2016,7,20,251.0,
9403,2016,8,20,68.0,
9403,2016,9,20,65.0,Т
9403,2016,10,20,64.0,Т
9403,2016,11,20,57.0,Т
9403,2016,12,20,61.0,Z
9403,2016,1,21,1.0,
9403,2016,2,21,75.0,I
9403,2016,3,21,1.0,
9403,2016,4,21,83.0,I
9403,2016,5,21,83.0,^I
9403,2016,6,21,84.0,I
9403,2016,7,21,236.0,
9403,2016,8,21,67.0,
9403,2016,9,21,65.0,Т
9403,2016,10,21,64.0,Т
9403,2016,11,21,57.0,Т
9403,2016,12,21,61.0,Z
9403,2016,1,22,1.0,
9403,2016,2,22,75.0,I
9403,2016,3,22,1.0,
9403,2016,4,22,84.0,I
9403,2016,5,22,83.0,^I
9403,2016,6,22,84.0,I
9403,2016,7,22,232.0,
9403,2016,8,22,67.0,
9403,2016,9,22,65.0,Т
9403,2016,10,22,64.0,Т
9403,2016,11,22,57.0,Т
9403,2016,12,22,61.0,Z
9403,2016,1,23,1.0,
9403,2016,2,23,74.0,I
9403,2016,3,23,1.0,
9403,2016,4,23,84.0,I
9403,2016,5,23,83.0,^I
9403,2016,6,23,85.0,(
9403,2016,7,23,228.0,
9403,2016,8,23,66.0,
9403,2016,9,23,65.0,Т
9403,2016,10,23,64.0,Т
9403,2016,11,23,57.0,Т
9403,2016,12,23,61.0,Z
9403,2016,1,24,1.0,
9403,2016,2,24,73.0,I
9403,2016,3,24,1.0,
9403,2016,4,24,84.0,I
9403,2016,5,24,83.0,^I
9403,2016,6,24,85.0,(
9403,2016,7,24,232.0,
9403,2016,8,24,66.0,
9403,2016,9,24,64.0,_Т
9403,2016,10,24,63.0,Т
9403,2016,11,24,57.0,Т
9403,2016,12,24,62.0,Z
9403,2016,1,25,1.0,
9403,2016,2,25,73.0,I
9403,2016,3,25,1.0,
9403,2016,4,25,85.0,^I
9403,2016,5,25,83.0,^I
9403,2016,6,25,86.0,(
9403,2016,7,25,233.0,
9403,2016,8,25,66.0,
9403,2016,9,25,64.0,_Т
9403,2016,10,25,63.0,Т
9403,2016,11,25,56.0,_Т
9403,2016,12,25,62.0,Z
9403,2016,1,26,1.0,
9403,2016,2,26,72.0,I
9403,2016,3,26,1.0,
9403,2016,4,26,85.0,^I
9403,2016,5,26,83.0,^I
9403,2016,6,26,86.0,(
9403,2016,7,26,211.0,
9403,2016,8,26,66.0,
9403,2016,9,26,64.0,_Т
9403,2016,10,26,62.0,_Т
9403,2016,11,26,56.0,_Т
9403,2016,12,26,63.0,Z
9403,2016,1,27,1.0,
9403,2016,2,27,72.0,I
9403,2016,3,27,1.0,
9403,2016,4,27,85.0,^I
9403,2016,5,27,83.0,^I
9403,2016,6,27,91.0,(
9403,2016,7,27,186.0,
9403,2016,8,27,65.0,
9403,2016,9,27,64.0,_Т
9403,2016,10,27,63.0,Т
9403,2016,11,27,56.0,_Т
9403,2016,12,27,64.0,^Z
9403,2016,1,28,1.0,
9403,2016,2,28,72.0,_I
9403,2016,3,28,1.0,
9403,2016,4,28,85.0,^I
9403,2016,5,28,83.0,^I
9403,2016,6,28,91.0,(
9403,2016,7,28,160.0,
9403,2016,8,28,65.0,Т
9403,2016,9,28,64.0,_Т
9403,2016,10,28,63.0,Т
9403,2016,11,28,56.0,_Т
9403,2016,12,28,64.0,^Z
9403,2016,1,29,1.0,
9403,2016,2,29,71.0,_I
9403,2016,3,29,1.0,
9403,2016,4,29,84.0,I
9403,2016,5,29,83.0,^I
9403,2016,6,29,103.0,^(
9403,2016,7,29,138.0,
9403,2016,8,29,65.0,Т
9403,2016,9,29,64.0,_Т
9403,2016,10,29,62.0,_Т
9403,2016,11,29,56.0,_Т
9403,2016,12,29,64.0,^I
9403,2016,1,30,1.0,
9403,2016,2,30,71.0,_I
9403,2016,3,30,1.0,
9403,2016,4,30,1.0,
9403,2016,5,30,83.0,^I
9403,2016,6,30,103.0,^(
9403,2016,7,30,124.0,
9403,2016,8,30,64.0,_Т
9403,2016,9,30,64.0,_Т
9403,2016,10,30,62.0,_Т
9403,2016,11,30,56.0,_Т
9403,2016,12,30,64.0,^I
9403,2016,1,31,1.0,
9403,2016,2,31,71.0,_I
9403,2016,3,31,1.0,
9403,2016,4,31,1.0,
9403,2016,5,31,83.0,^I
9403,2016,6,31,1.0,
9403,2016,7,31,114.0,
9403,2016,8,31,1.0,
9403,2016,9,31,64.0,_Т
9403,2016,10,31,62.0,_Т
9403,2016,11,31,1.0,
9403,2016,12,31,64.0,^I
9404,2016,1,1,1.0,
9404,2016,2,1,81.0,_I
9404,2016,3,1,1.0,
9404,2016,4,1,102.0,I
9404,2016,5,1,101.0,_I
9404,2016,6,1,118.0,_IH
9404,2016,7,1,155.0,_(
9404,2016,8,1,179.0,^
9404,2016,9,1,83.0,_
9404,2016,10,1,83.0,^
9404,2016,11,1,81.0,
9404,2016,12,1,77.0,
9404,2016,1,2,1.0,
9404,2016,2,2,81.0,_I
9404,2016,3,2,1.0,
9404,2016,4,2,101.0,I
9404,2016,5,2,104.0,I
9404,2016,6,2,118.0,_IH
9404,2016,7,2,188.0,(
9404,2016,8,2,166.0,
9404,2016,9,2,83.0,_
9404,2016,10,2,83.0,^
9404,2016,11,2,81.0,
9404,2016,12,2,77.0,
9404,2016,1,3,1.0,
9404,2016,2,3,81.0,_I
9404,2016,3,3,1.0,
9404,2016,4,3,101.0,I
9404,2016,5,3,105.0,I
9404,2016,6,3,118.0,_IH
9404,2016,7,3,224.0,(
9404,2016,8,3,155.0,
9404,2016,9,3,83.0,_
9404,2016,10,3,83.0,^
9404,2016,11,3,81.0,
9404,2016,12,3,78.0,
9404,2016,1,4,1.0,
9404,2016,2,4,81.0,_I
9404,2016,3,4,1.0,
9404,2016,4,4,102.0,I
9404,2016,5,4,106.0,I
9404,2016,6,4,118.0,_IH
9404,2016,7,4,252.0,П
9404,2016,8,4,145.0,
9404,2016,9,4,83.0,_
9404,2016,10,4,83.0,^
9404,2016,11,4,81.0,
9404,2016,12,4,78.0,
9404,2016,1,5,1.0,
9404,2016,2,5,81.0,_I
9404,2016,3,5,1.0,
9404,2016,4,5,102.0,I
9404,2016,5,5,110.0,IE
9404,2016,6,5,118.0,_IH
9404,2016,7,5,273.0,Р
9404,2016,8,5,135.0,
9404,2016,9,5,84.0,
9404,2016,10,5,83.0,^
9404,2016,11,5,82.0,^
9404,2016,12,5,78.0,
9404,2016,1,6,1.0,
9404,2016,2,6,82.0,_I
9404,2016,3,6,1.0,
9404,2016,4,6,103.0,^I
9404,2016,5,6,114.0,IH
9404,2016,6,6,118.0,_IH
9404,2016,7,6,277.0,Р
9404,2016,8,6,130.0,
9404,2016,9,6,84.0,
9404,2016,10,6,82.0,
9404,2016,11,6,82.0,^
9404,2016,12,6,79.0,
9404,2016,1,7,1.0,
9404,2016,2,7,82.0,I
9404,2016,3,7,1.0,
9404,2016,4,7,103.0,^I
9404,2016,5,7,116.0,IH
9404,2016,6,7,118.0,_IH
9404,2016,7,7,287.0,Р
9404,2016,8,7,126.0,
9404,2016,9,7,85.0,
9404,2016,10,7,82.0,
9404,2016,11,7,82.0,^
9404,2016,12,7,79.0,
9404,2016,1,8,1.0,
9404,2016,2,8,82.0,I
9404,2016,3,8,1.0,
9404,2016,4,8,103.0,^I
9404,2016,5,8,116.0,IH
9404,2016,6,8,118.0,_IH
9404,2016,7,8,386.0,Л
9404,2016,8,8,122.0,
9404,2016,9,8,85.0,
9404,2016,10,8,82.0,
9404,2016,11,8,82.0,^
9404,2016,12,8,80.0,^*)
9404,2016,1,9,1.0,
9404,2016,2,9,82.0,I
9404,2016,3,9,1.0,
9404,2016,4,9,102.0,I
